@relation pacman-weka.filters.unsupervised.attribute.Remove-R49

@attribute pacmanx numeric
@attribute pacmany numeric
@attribute legalW numeric
@attribute legalE numeric
@attribute legalN numeric
@attribute legalS numeric
@attribute numghost numeric
@attribute alivePacman numeric
@attribute alive_Ghost1 numeric
@attribute alive_Ghost2 numeric
@attribute alive_Ghost3 numeric
@attribute alive_Ghost4 numeric
@attribute ghost1x numeric
@attribute ghost1y numeric
@attribute ghost2x numeric
@attribute ghost2y numeric
@attribute ghost3x numeric
@attribute ghost3y numeric
@attribute ghost4x numeric
@attribute ghost4y numeric
@attribute g1_west numeric
@attribute g1_stop numeric
@attribute g1_east numeric
@attribute g1_north numeric
@attribute g1_south numeric
@attribute g2_west numeric
@attribute g2_stop numeric
@attribute g2_east numeric
@attribute g2_north numeric
@attribute g2_south numeric
@attribute g3_west numeric
@attribute g3_stop numeric
@attribute g3_east numeric
@attribute g3_north numeric
@attribute g3_south numeric
@attribute g4_west numeric
@attribute g4_stop numeric
@attribute g4_east numeric
@attribute g4_north numeric
@attribute g4_south numeric
@attribute ghost1dist numeric
@attribute ghost2dist numeric
@attribute ghost3dist numeric
@attribute ghost4dist numeric
@attribute pac_dots numeric
@attribute distance_dots numeric
@attribute score numeric
@attribute move {Stop,East,West,North,South}
@attribute class {Stop,East,West,North,South}

@data
4,6,1,1,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,7,-1,15,0,-1,373,West,North
4,7,1,0,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,-1,14,0,-1,372,North,North
4,8,1,1,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,-1,13,0,-1,371,North,North
4,9,1,1,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,12,0,-1,370,North,North
4,10,1,1,0,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,11,0,-1,369,North,West
3,10,1,1,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,12,0,-1,368,West,North
3,11,1,0,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,11,0,-1,367,North,North
3,12,1,0,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,-1,10,0,-1,366,North,North
3,13,1,0,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,11,0,-1,365,North,North
3,14,1,1,0,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,12,0,-1,364,North,East
4,14,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,11,0,-1,363,East,East
5,14,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,-1,10,0,-1,362,East,East
6,14,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,9,0,-1,361,East,East
7,14,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,8,0,-1,360,East,East
8,14,1,1,0,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,-1,7,0,-1,359,East,South
8,13,0,1,1,1,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,6,0,-1,358,South,South
8,12,1,1,1,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,5,0,-1,357,South,West
7,12,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,-1,6,0,-1,356,West,West
6,12,1,1,0,0,4,0,0,1,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,-1,7,0,-1,355,West,West
5,12,0,1,0,0,4,0,0,0,0,1,1,1,5,12,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,8,0,-1,554,West,East
6,12,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,7,0,-1,553,East,East
7,12,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,6,0,-1,552,East,East
8,12,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,0,-1,551,East,East
9,12,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,4,0,-1,550,East,East
10,12,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,3,0,-1,549,East,East
11,12,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,0,-1,548,East,East
12,12,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,-1,547,East,East
9,1,1,1,0,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,6,14,68,1,-3,Stop,East
10,1,1,1,0,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,5,13,67,1,96,East,East
11,1,1,1,1,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,5,4,12,66,1,195,East,East
12,1,1,1,0,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,6,5,11,65,1,294,East,East
13,1,1,0,1,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,7,6,10,64,1,393,East,North
13,2,0,0,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,6,5,9,63,1,492,North,North
13,3,0,0,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,5,4,8,62,1,591,North,North
13,4,0,0,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,3,7,61,1,690,North,North
13,5,0,1,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,2,6,60,1,789,North,North
13,6,0,0,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,3,5,59,1,888,North,North
13,7,1,0,0,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,5,4,4,58,1,987,North,West
12,7,1,1,0,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4,3,5,57,1,1086,West,West
11,7,1,1,0,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,2,6,56,1,1185,West,West
10,7,1,1,0,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,2,3,7,55,1,1284,West,West
9,7,1,1,0,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,4,8,54,1,1383,West,South
9,6,0,1,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,3,9,53,1,1482,South,South
9,5,1,1,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,10,53,2,1481,South,West
8,5,1,1,0,0,4,0,0,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,3,11,53,2,1680,West,East
9,5,1,1,1,1,4,0,0,1,1,1,1,1,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,2,10,53,2,1679,East,East
10,5,1,1,1,0,4,0,0,0,1,1,1,1,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,1,9,53,1,1878,East,East
11,5,1,0,0,0,4,0,0,0,0,1,1,1,3,1,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,8,53,2,2077,East,West
10,5,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,9,53,1,2076,West,North
10,6,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,8,52,3,2175,North,North
10,7,1,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,7,52,2,2174,North,East
11,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,6,52,3,2173,East,East
12,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,52,3,2172,East,East
13,7,1,0,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,4,52,2,2171,East,South
13,6,0,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,52,2,2170,South,South
13,5,0,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,6,52,1,2169,South,East
14,5,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,51,1,2268,East,East
15,5,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,4,50,1,2367,East,North
15,6,0,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,3,49,1,2466,North,North
15,7,0,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,48,1,2565,North,East
16,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,1,47,2,2664,East,East
12,10,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,9,5,3,1,7,-3,Stop,North
12,11,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,8,6,2,1,8,-4,North,East
13,11,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,9,5,1,1,7,-5,East,East
14,11,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,10,6,2,1,6,-6,East,North
14,12,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,9,7,1,1,7,-7,North,West
13,12,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,8,6,-1,1,8,192,West,South
13,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,9,5,-1,1,7,191,South,West
12,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,8,6,-1,1,8,190,West,West
11,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,7,7,-1,1,9,189,West,West
10,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,6,8,-1,1,10,188,West,West
9,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,9,-1,1,11,187,West,West
8,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,4,10,-1,1,12,186,West,West
7,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,11,-1,1,13,185,West,West
6,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,12,-1,1,14,184,West,West
5,11,1,1,1,0,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,13,-1,1,15,183,West,North
5,12,1,1,1,1,4,0,1,0,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,-1,14,-1,1,16,382,North,South
5,11,1,1,1,0,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,-1,13,-1,1,15,381,South,South
5,11,1,1,1,0,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,-1,13,-1,1,15,380,South,East
6,11,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,-1,12,-1,1,14,379,East,South
6,10,0,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,-1,11,-1,1,13,378,South,South
6,9,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,-1,10,-1,1,12,377,South,South
6,8,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,-1,9,-1,1,13,376,South,South
6,7,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,-1,8,-1,1,14,375,South,South
6,6,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1,7,-1,1,15,374,South,South
6,5,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,-1,8,-1,1,16,373,South,West
5,5,1,1,1,1,4,0,1,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1,9,-1,1,17,372,West,North
5,6,1,1,1,1,4,0,0,0,1,0,5,6,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,8,-1,1,16,571,North,North
5,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,9,-1,1,15,570,North,East
6,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,8,-1,1,14,569,East,East
7,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,7,-1,1,13,568,East,East
8,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,6,-1,1,12,567,East,East
9,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,5,-1,1,11,566,East,East
10,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,4,-1,1,10,565,East,East
11,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,3,-1,1,9,564,East,East
12,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,2,-1,1,8,563,East,East
13,7,1,1,1,1,4,0,0,0,1,0,1,1,3,1,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,1,-1,1,7,562,East,South
12,10,1,1,1,1,4,0,1,1,1,1,4,6,5,11,14,6,13,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,12,8,6,2,1,7,-2,Stop,East
13,10,1,1,1,1,4,0,1,1,1,1,4,7,4,11,14,7,14,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,10,4,2,1,6,-3,East,West
12,10,1,1,1,1,4,0,1,1,1,1,4,6,5,11,15,7,13,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,8,6,2,1,7,-4,West,North
12,11,1,1,1,1,4,0,1,1,1,1,4,5,6,11,15,8,14,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14,6,6,2,1,8,-5,North,East
13,11,1,1,1,1,4,0,1,1,1,1,3,5,6,10,15,9,14,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,8,4,2,1,7,-6,East,East
14,11,1,1,1,1,4,0,1,1,1,1,3,5,6,9,15,10,14,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,17,10,2,2,1,6,-7,East,South
14,10,1,1,1,1,4,0,1,1,1,1,2,5,6,8,16,10,14,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,17,10,2,1,1,5,-8,South,South
14,9,1,1,1,1,4,0,1,1,1,1,3,5,6,9,16,10,13,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15,8,3,1,1,4,-9,South,East
15,9,1,1,1,1,4,0,1,1,1,1,3,5,7,9,17,10,13,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16,8,3,3,1,3,-10,East,East
16,9,1,1,1,1,4,0,1,1,1,1,4,5,8,9,17,9,14,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,16,8,1,3,1,2,-11,East,North
16,10,1,1,1,1,4,0,1,1,1,1,4,6,8,8,17,8,14,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,16,10,3,3,1,3,-12,North,North
16,11,1,1,1,1,4,0,1,1,1,1,4,6,8,9,18,8,14,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17,10,5,4,1,4,-13,North,South
16,10,1,1,1,1,4,0,1,1,1,1,4,5,7,9,17,8,14,9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,10,3,3,1,3,-14,South,South
16,9,1,1,1,1,4,0,1,1,1,1,3,5,7,10,16,8,14,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17,10,1,3,1,2,-15,South,South
16,8,1,1,1,1,4,0,1,1,0,1,3,5,7,10,5,1,14,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,11,-1,4,1,3,184,South,West
15,8,1,1,1,1,4,0,1,1,0,1,3,6,7,10,5,1,14,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14,10,-1,3,1,4,183,West,North
15,9,1,1,1,1,4,0,1,1,0,1,3,7,7,10,5,1,14,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14,9,-1,2,1,3,182,North,North
15,10,1,1,1,1,4,0,1,1,0,1,3,8,8,10,5,1,14,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14,7,-1,1,1,4,181,North,West
14,10,1,1,1,1,4,0,1,1,0,1,3,8,7,10,5,1,13,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,7,-1,1,1,5,180,West,West
13,10,1,1,1,1,4,0,1,1,0,0,2,8,8,10,5,1,13,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,13,5,-1,-1,1,6,379,West,West
12,10,1,1,1,1,4,0,1,1,0,0,2,8,8,9,5,1,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12,5,-1,-1,1,7,378,West,West
11,10,1,1,1,1,4,0,1,1,0,0,2,8,9,9,5,1,7,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11,3,-1,-1,1,8,377,West,West
10,10,1,1,1,1,4,0,1,1,0,0,2,7,8,9,5,1,7,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,3,-1,-1,1,9,376,West,South
10,9,1,1,1,1,4,0,1,1,0,0,2,6,8,8,5,1,7,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11,3,-1,-1,1,8,375,South,West
9,9,1,1,1,1,4,0,1,1,0,0,1,6,8,7,5,1,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11,3,-1,-1,1,9,374,West,West
8,9,1,1,1,1,4,0,1,1,0,0,1,7,9,7,5,1,7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,3,-1,-1,1,10,373,West,South
8,8,1,1,1,1,4,0,1,1,0,0,2,7,9,7,5,1,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,2,-1,-1,1,11,372,South,East
9,8,1,1,1,1,4,0,1,1,0,0,3,7,9,7,5,1,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,1,-1,-1,1,10,371,East,East
10,8,1,1,1,1,4,0,1,1,0,0,3,8,9,6,5,1,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7,3,-1,-1,1,9,370,East,South
10,7,1,1,1,1,4,0,1,1,0,0,4,8,8,6,5,1,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,-1,-1,1,10,369,South,South
10,6,1,1,1,1,4,0,1,1,0,0,4,9,7,6,5,1,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,-1,-1,1,11,368,South,West
9,6,1,1,1,1,4,0,1,1,0,0,5,9,8,6,5,1,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,1,-1,-1,1,12,367,West,West
8,6,1,1,1,1,4,0,1,1,0,0,4,9,8,7,5,1,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,1,-1,-1,1,13,366,West,North
8,7,1,1,1,1,4,0,1,1,0,0,5,9,9,7,5,1,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,1,-1,-1,1,12,365,North,North
8,8,1,1,1,1,4,0,1,1,0,0,5,8,10,7,5,1,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,3,-1,-1,1,11,364,North,East
9,8,1,1,1,1,4,0,1,1,0,0,6,8,10,7,5,1,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2,-1,-1,1,10,363,East,East
