@relation pacman-weka.filters.unsupervised.attribute.Remove-R49

@attribute pacmanx numeric
@attribute pacmany numeric
@attribute legalW numeric
@attribute legalE numeric
@attribute legalN numeric
@attribute legalS numeric
@attribute numghost numeric
@attribute alivePacman numeric
@attribute alive_Ghost1 numeric
@attribute alive_Ghost2 numeric
@attribute alive_Ghost3 numeric
@attribute alive_Ghost4 numeric
@attribute ghost1x numeric
@attribute ghost1y numeric
@attribute ghost2x numeric
@attribute ghost2y numeric
@attribute ghost3x numeric
@attribute ghost3y numeric
@attribute ghost4x numeric
@attribute ghost4y numeric
@attribute g1_west numeric
@attribute g1_stop numeric
@attribute g1_east numeric
@attribute g1_north numeric
@attribute g1_south numeric
@attribute g2_west numeric
@attribute g2_stop numeric
@attribute g2_east numeric
@attribute g2_north numeric
@attribute g2_south numeric
@attribute g3_west numeric
@attribute g3_stop numeric
@attribute g3_east numeric
@attribute g3_north numeric
@attribute g3_south numeric
@attribute g4_west numeric
@attribute g4_stop numeric
@attribute g4_east numeric
@attribute g4_north numeric
@attribute g4_south numeric
@attribute ghost1dist numeric
@attribute ghost2dist numeric
@attribute ghost3dist numeric
@attribute ghost4dist numeric
@attribute pac_dots numeric
@attribute distance_dots numeric
@attribute score numeric
@attribute move {Stop,East,West,North,South}
@attribute class {Stop,East,West,North,South}

@data
8,3,0,1,0,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,5,13,67,2,97,North,East
9,3,1,1,1,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,4,12,67,3,96,East,North
9,4,0,0,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,3,11,67,2,95,North,North
9,5,1,1,1,1,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,10,67,1,94,North,West
8,5,1,1,0,0,4,0,0,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,3,11,67,2,293,West,East
9,5,1,1,1,1,4,0,0,1,1,1,1,1,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,2,10,67,1,292,East,East
10,5,1,1,1,0,4,0,0,0,1,1,1,1,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,1,9,67,1,491,East,East
11,5,1,0,0,0,4,0,0,0,0,1,1,1,3,1,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,8,67,2,690,East,West
10,5,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,9,67,1,689,West,North
10,6,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,8,66,1,788,North,North
10,7,1,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,7,65,1,887,North,East
11,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,6,64,1,986,East,East
12,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,63,1,1085,East,East
13,7,1,0,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,4,62,1,1184,East,South
13,6,0,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,61,1,1283,South,South
13,5,0,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,6,60,1,1382,South,East
14,5,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,5,59,1,1481,East,East
15,5,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,4,58,1,1580,East,North
15,6,0,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,3,57,1,1679,North,North
15,7,0,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,2,56,1,1778,North,East
16,7,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,1,55,2,1877,East,East
12,11,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,8,6,2,1,8,-1,North,North
12,12,1,1,1,1,4,0,1,1,1,1,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,7,7,1,1,9,-2,North,East
13,12,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,13,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,8,6,-1,1,8,197,East,South
13,11,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,9,5,-1,1,7,196,South,South
13,10,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,10,4,-1,1,6,195,South,South
13,9,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11,11,3,-1,1,5,194,South,South
13,8,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,12,2,-1,1,6,193,South,South
13,7,1,1,1,1,4,0,1,1,1,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,13,1,-1,1,7,192,South,South
13,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,13,6,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,14,-1,-1,1,8,391,South,West
12,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,13,-1,-1,1,9,390,West,West
11,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,12,-1,-1,1,10,389,West,West
10,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,11,-1,-1,1,11,388,West,West
9,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,10,-1,-1,1,12,387,West,West
8,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,9,-1,-1,1,13,386,West,West
7,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8,-1,-1,1,14,385,West,West
6,6,1,1,1,1,4,0,1,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,-1,-1,1,15,384,West,West
5,6,1,1,1,1,4,0,0,1,0,0,5,6,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,6,-1,-1,1,16,583,West,North
5,7,1,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,5,-1,-1,1,15,582,North,North
5,8,1,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,-1,1,14,581,North,North
5,9,1,1,0,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,-1,1,13,580,North,East
6,9,1,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,4,-1,-1,1,12,579,East,North
6,10,0,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,3,-1,-1,1,13,578,North,North
6,11,1,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,2,-1,-1,1,14,577,North,North
6,12,1,1,1,1,4,0,0,1,0,0,1,1,5,12,5,1,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,15,576,North,West
1,17,0,0,1,1,4,0,1,1,1,1,5,9,11,3,17,6,25,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,24,27,28,0,-1,-1,South,South
1,16,0,1,1,1,4,0,1,1,1,1,5,10,11,3,18,6,25,13,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,23,27,27,0,-1,-2,South,South
1,15,0,1,1,1,4,0,1,1,1,1,5,9,11,3,18,6,25,14,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,22,26,25,0,-1,-3,South,South
1,14,0,1,1,1,4,0,1,1,1,1,5,8,11,3,18,6,25,15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,21,25,25,0,-1,-4,South,South
1,13,0,0,1,1,4,0,1,1,1,1,5,7,10,3,17,6,25,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,19,23,27,0,-1,-5,South,South
1,12,0,1,1,1,4,0,1,1,1,1,4,7,10,3,17,6,25,16,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,18,22,28,0,-1,-6,South,South
1,11,0,0,1,1,4,0,1,1,1,1,3,7,10,3,17,5,25,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,17,22,29,0,-1,-7,South,South
1,10,0,0,1,1,4,0,1,1,1,1,3,6,10,4,17,6,24,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,15,20,29,0,-1,-8,South,South
1,9,0,0,1,1,4,0,1,1,1,1,2,6,10,3,17,5,24,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,15,20,30,0,-1,-9,South,South
1,8,0,0,1,1,4,0,1,1,1,1,3,6,10,4,17,5,23,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,13,19,30,0,-1,-10,South,South
1,7,0,0,1,1,4,0,1,1,1,1,3,6,10,4,17,4,23,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,12,19,31,0,-1,-11,South,South
1,6,0,1,1,1,4,0,1,1,1,1,3,7,11,4,17,4,24,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,12,18,33,0,-1,-12,South,East
2,6,1,1,0,1,4,0,1,1,1,1,3,6,11,5,16,4,25,16,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,10,16,33,0,-1,-13,East,East
3,6,1,1,1,1,4,0,0,1,1,1,3,6,11,4,16,3,25,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,10,16,32,0,-1,186,East,East
4,6,1,1,1,1,4,0,0,1,1,1,1,1,11,5,17,3,24,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-1,8,16,30,0,-1,185,East,East
5,6,1,1,1,1,4,0,0,1,1,1,1,1,11,4,17,4,24,16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-1,8,14,29,0,-1,184,East,East
6,6,1,1,1,0,4,0,0,1,1,1,1,1,11,3,17,4,25,16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1,8,13,29,0,-1,183,East,East
7,6,1,1,0,0,4,0,0,1,1,1,1,1,11,3,17,4,25,16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1,7,12,28,0,-1,182,East,East
8,6,1,1,1,1,4,0,0,1,1,1,1,1,11,4,18,4,25,17,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,5,12,28,0,-1,181,East,East
9,6,1,1,1,1,4,0,0,1,1,1,1,1,11,4,19,4,25,17,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,4,12,27,0,-1,180,East,South
9,5,1,1,1,1,4,0,0,1,1,1,1,1,11,3,18,4,25,18,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,4,10,29,0,-1,179,South,East
10,5,1,1,1,1,4,0,0,1,1,1,1,1,11,3,18,3,24,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-1,3,10,27,0,-1,178,East,South
10,4,1,1,1,1,4,0,0,1,1,1,1,1,11,3,19,3,24,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,2,10,28,0,-1,177,South,South
10,3,1,1,1,0,4,0,0,0,1,1,1,1,10,3,19,4,23,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,10,28,0,-1,376,South,North
10,4,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,4,23,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,-1,10,27,0,-1,375,North,East
11,4,1,0,1,1,4,0,0,0,1,1,1,1,3,1,20,4,24,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,9,27,0,-1,374,East,North
11,5,1,0,1,1,4,0,0,0,1,1,1,1,3,1,19,4,23,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,9,25,0,-1,373,North,North
11,6,1,0,1,1,4,0,0,0,1,1,1,1,3,1,18,4,24,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,9,25,0,-1,372,North,North
11,7,1,0,1,1,4,0,0,0,1,1,1,1,3,1,18,5,24,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,9,24,0,-1,371,North,North
11,8,1,0,1,1,4,0,0,0,1,1,1,1,3,1,18,6,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,9,24,0,-1,370,North,North
11,9,1,0,1,1,4,0,0,0,1,1,1,1,3,1,19,6,25,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,11,23,0,-1,369,North,North
11,10,1,0,1,1,4,0,0,0,1,1,1,1,3,1,20,6,25,17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,13,21,0,-1,368,North,North
11,11,1,0,1,1,4,0,0,0,1,1,1,1,3,1,20,5,25,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,15,20,0,-1,367,North,North
11,12,1,1,0,1,4,0,0,0,1,1,1,1,3,1,20,5,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,16,20,0,-1,366,North,East
12,12,1,1,0,0,4,0,0,0,1,1,1,1,3,1,20,6,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,-1,14,19,0,-1,365,East,East
13,12,1,1,0,1,4,0,0,0,1,1,1,1,3,1,20,5,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,14,18,0,-1,364,East,East
14,12,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,5,24,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,13,16,0,-1,363,East,South
14,11,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,4,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,13,18,0,-1,362,South,South
14,10,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,5,25,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,-1,11,19,0,-1,361,South,South
14,9,1,0,1,1,4,0,0,0,1,1,1,1,3,1,20,4,24,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,11,19,0,-1,360,South,South
14,8,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,5,24,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,9,20,0,-1,359,South,South
14,7,1,0,1,1,4,0,0,0,1,1,1,1,3,1,20,4,23,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,9,20,0,-1,358,South,South
14,6,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,3,24,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,9,22,0,-1,357,South,East
15,6,1,1,0,0,4,0,0,0,1,1,1,1,3,1,21,3,23,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,-1,9,20,0,-1,356,East,East
16,6,1,1,0,0,4,0,0,0,1,1,1,1,3,1,20,3,24,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,7,20,0,-1,355,East,East
17,6,1,1,0,1,4,0,0,0,1,1,1,1,3,1,19,3,24,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,5,19,0,-1,354,East,South
17,5,0,1,1,1,4,0,0,0,1,1,1,1,3,1,19,3,25,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,4,21,0,-1,353,South,East
18,5,1,1,1,1,4,0,0,0,1,1,1,1,3,1,19,3,24,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,3,19,0,-1,352,East,South
18,4,1,1,1,1,4,0,0,0,1,1,1,1,3,1,20,3,25,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,3,21,0,-1,351,South,East
19,4,1,1,1,1,4,0,0,0,1,1,1,1,3,1,21,3,25,17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,3,19,0,-1,350,East,East
20,4,1,1,1,1,4,0,0,0,1,1,1,1,3,1,21,3,25,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,2,17,0,-1,349,East,East
21,4,1,1,0,1,4,0,0,0,1,1,1,1,3,1,22,3,25,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,2,15,0,-1,348,East,South
21,3,1,1,1,0,4,0,0,0,0,1,1,1,3,1,21,3,25,16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,17,0,-1,547,South,East
22,3,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,17,0,-1,546,East,North
22,4,1,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,16,0,-1,545,North,East
23,4,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,15,0,-1,544,East,North
23,5,0,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,15,0,-1,543,North,North
23,6,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,13,0,-1,542,North,East
24,6,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,13,0,-1,541,East,North
24,7,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,11,0,-1,540,North,North
24,8,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,10,0,-1,539,North,North
24,9,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,9,0,-1,538,North,North
24,10,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,23,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,9,0,-1,537,North,West
23,10,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,22,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,9,0,-1,536,West,West
22,10,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,23,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,9,0,-1,535,West,West
21,10,1,1,0,0,4,0,0,0,0,1,1,1,3,1,5,1,23,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,10,0,-1,534,West,West
20,10,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,12,0,-1,533,West,North
20,11,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,12,0,-1,532,North,North
20,12,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,10,0,-1,531,North,North
20,13,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,9,0,-1,530,North,North
20,14,1,0,1,1,4,0,0,0,0,1,1,1,3,1,5,1,24,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,-1,8,0,-1,529,North,North
20,15,0,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,8,0,-1,528,North,East
21,15,1,1,1,0,4,0,0,0,0,1,1,1,3,1,5,1,25,18,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,7,0,-1,527,East,East
22,15,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,5,0,-1,526,East,East
23,15,1,1,1,1,4,0,0,0,0,1,1,1,3,1,5,1,25,16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,3,0,-1,525,East,North
23,16,1,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,25,16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,0,-1,524,North,East
24,16,1,1,0,1,4,0,0,0,0,1,1,1,3,1,5,1,25,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,2,0,-1,523,East,East
8,1,1,1,1,0,4,0,1,1,1,1,8,5,10,5,11,5,17,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,6,7,15,67,1,99,West,North
8,2,0,0,1,1,4,0,1,1,1,1,8,5,11,5,10,5,17,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,6,5,14,67,2,98,North,North
8,3,0,1,0,1,4,0,1,1,1,1,7,5,11,5,11,5,16,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,5,5,12,67,2,97,North,East
9,3,1,1,1,0,4,0,1,1,1,1,8,5,10,5,10,5,16,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3,11,67,3,96,East,North
9,4,0,0,1,1,4,0,1,1,1,1,9,5,9,5,11,5,16,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,10,67,2,95,North,North
9,5,1,1,1,1,4,0,0,1,1,1,9,5,10,5,10,5,16,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1,1,1,9,67,1,294,North,East
10,5,1,1,1,0,4,0,0,0,1,1,1,1,3,1,10,6,16,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,1,8,67,1,493,East,West
9,5,1,1,1,1,4,0,0,0,1,1,1,1,3,2,9,6,17,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,9,1,10,67,1,492,West,North
9,6,0,1,1,1,4,0,0,0,0,1,1,1,3,3,9,6,16,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,9,-1,8,66,1,791,North,East
10,6,1,0,1,1,4,0,0,0,0,1,1,1,3,2,4,1,15,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,11,-1,6,65,1,890,East,North
